,0,1,2,3
143,"['sushi', u'lover', 'entire', 'body', 'left', 'riddled', u'worm', 'eating', 'contaminated', 'sashimi']","['expensive', '', 'many', 'would', 'argue', 'delicious', '', 'part', 'sushi', 'menu', 'one', u'man', 'love', 'sashimi', 'nearly', 'killed', 'led', 'body', 'becoming', 'riddled', 'tapeworm', 'chinese', 'man', 'gone', 'doctor', 'complaining', 'stomach', 'ache', 'itchy', 'skin', 'horror', u'scan', 'revealed', 'entire', 'body', 'infected', 'tapeworm', 'eating', 'much', 'sashimi', '', 'raw', u'slice', 'fish', 'scroll', 'video', 'one', u'man', 'love', 'sashimi', 'nearly', 'killed', 'led', 'body', 'becoming', 'riddled', 'tapeworm', 'chinese', 'man', 'seen', 'doctor', 'complaining', 'stomach', 'ache', 'itchy', 'skin', u'scan', 'revealed', 'entire', 'body', 'infected', 'tapeworm', u'parasite', 'eating', 'much', 'sashimi', '', 'raw', u'slice', 'fish', u'human', 'contract', 'tapeworm', u'infection', 'sushi', 'eating', 'raw', 'fish', 'infected', 'worm', u'larva', 'stage', 'fish', 'eat', 'tapeworm', u'egg', 'hatching', u'larva', 'attach', 'intestinal', 'wall', 'fish', u'worm', 'infect', 'fish', 'flesh', 'sushi', 'cooked', u'larva', 'turn', 'transfer', 'flesh', 'human', 'eats', 'fish', 'human', 'infected', 'tapeworm', 'grow', 'inside', 'intestine', 'length', '15metres', 'period', u'week', 'survive', u'year', 'go', 'undetected', u'week', u'month', 'turn', 'releasing', u'egg', 'infect', u'part', 'human', 'body', u'symptom', 'include', 'fatigue', 'constipation', 'abdominal', 'discomfort', '', 'mild', 'victim', 'may', 'notice', 'anything', 'wrong', u'larva', 'begin', 'migrate', u'part', 'body', 'start', 'eat', 'away', 'liver', u'eye', 'heart', 'brain', 'cause', 'lifethreatening', u'condition', u'doctor', 'believe', 'uncooked', 'japanese', 'delicacy', 'raw', 'meat', 'fish', 'must', 'become', 'contaminated', 'treated', 'guangzhou', 'no', '8', u'people', 'hospital', 'guangdong', 'province', 'eastern', 'china', 'research', 'shown', 'eating', 'raw', 'undercooked', 'fish', 'lead', 'variety', 'parasitic', u'infection', 'tapeworm', u'infection', 'occur', 'ingesting', u'larva', 'diphyllobothrium', 'found', 'freshwater', 'fish', 'salmon', 'although', 'marinated', 'smoked', 'fish', 'also', 'transmit', 'worm', u'case', 'increased', 'poorer', u'area', 'due', 'improved', 'sanitation', u'case', 'increased', 'developed', u'country', 'likely', 'due', 'soaring', 'popularity', 'sushi', 'say', u'doctor', 'writing', 'journal', 'canadian', 'family', 'physician', 'study', 'author', 'nancy', 'craig', 'wrote', 'the', 'widespread', 'popularity', 'japanese', 'sushi', 'sashimi', u'slice', 'raw', 'fish', 'contributor', 'but', 'popular', u'dish', 'might', 'also', 'implicated', 'raw', 'salted', 'marinated', u'fillet', '', 'originate', 'baltic', 'scandinavian', u'country', '', 'carpaccio', '', 'thin', u'slice', 'raw', 'fish', 'common', 'italy', 'raw', 'salmon', 'ceviche', '', 'lightly', 'marinated', 'fish', 'dr', 'yin', 'guangzhou', 'no', '8', u'people', 'hospital', 'told', 'website', 'thatsmagscom', 'eating', 'uncooked', 'food', 'contaminated', u'tapeworm', u'egg', 'could', 'eventually', 'cause', 'cysticercosis', 'adult', u'worm', 'enters', u'person', 'blood', 'stream', 'type', 'infection', 'lifethreatening', u'reach', 'brain', 'research', 'shown', 'eating', 'raw', 'undercooked', 'fish', 'lead', 'variety', 'parasitic', u'infection', 'eating', 'uncooked', 'food', 'contaminated', u'tapeworm', u'egg', 'could', 'eventually', 'cause', 'cysticercosis', 'adult', u'worm', 'enters', u'person', 'blood', 'stream', '', 'fatal']",agree,0.06388556957244873
144,"['accused', 'boston', 'marathon', 'bomber', 'severely', 'injured', 'prison', 'may', 'never', 'walk', 'talk']","['dzhokhar', 'tsarnaev', 'attacked', 'prison', 'left', 'blinded', 'paralyzed', 'satirical', 'website', 'claimed', 'story', 'quickly', 'went', 'viral', 'weekend', 'saturday', 'site', 'empire', 'news', 'posted', 'story', 'claiming', 'boston', 'marathon', 'bombing', 'suspect', 'found', 'lying', 'pool', 'blood', 'cell', 'ft', 'devens', 'detention', 'center', 'massachusetts', 'story', 'made', u'round', 'internet', u'thousand', u'share', 'facebook', 'social', u'medium', 'many', 'welcoming', 'news', 'one', 'problem', '', 'incident', 'never', 'happened', 'dzhokhar', 'tsarnaev', 'still', 'safe', 'cell', 'awaiting', 'trial', 'though', 'story', 'fooled', 'many', 'others', 'noted', 'empire', 'news', 'site', 'dedicated', 'entirely', 'satire', 'like', 'lesser', 'known', 'version', 'onion', 'browsed', 'site', 'bit', 'found', 'out', 'empire', 'news', 'posted', u'story', 'including', 'former', 'vice', 'president', 'al', 'gore', 'arrested', 'indecent', 'exposure', u'it', 'official', 'new', 'york', u'jet', 'moving', 'los', 'angeles', 'construction', 'los', 'angeles', 'stadium', u'begin', u'detail', 'story', 'gave', u'reader', 'reason', 'doubt', 'it', 'initially', 'appeared', 'though', 'tsarnaev', 'slipped', 'discarded', 'banana', 'peel', 'hit', 'floor', 'force', 'head', 'bounced', 'hard', 'tile', 'surface', 'probably', '16', '17', u'time', 'blood', 'everywhere', '', u'wall', 'floor', 'even', 'toilet', u'injury', 'caused', 'massive', 'brain', 'trauma', 'said', 'prison', 'investigator', 'joe', 'goldsmith', 'we', 'determined', 'though', 'expert', 'analysis', 'would', 'impossible', u'injury', 'occurred', 'fall', 'investigation', 'shown', 'aryan', 'brotherhood', 'initiated', 'attack', 'tsarnaev', 'story', 'went', 'say', 'boston', 'marathon', 'bombing', 'suspect', 'dzhokhar', 'tsarnaev', 'actually', 'attacked', 'prison', u'member', 'aryan', 'nation', 'prison', 'gang', 'yes', 'brotherhood', 'took', 'care', 'bomber', 'said', u'mile', 'smith', 'head', 'aryan', 'nation', 'inside', 'devens', 'the', u'gang', 'wanted', 'him', 'too', 'paid', u'guard', 'money', 'shot', 'stood', 'aside', 'let', u'u', 'do', 'way', 'out', 'shook', u'hand', 'told', u'u', 'thank', 'you', 'well', 'youre', 'welcome', 'youre', 'welcome', 'boston', 'youre', 'welcome', 'america', 'dzhokhar', 'tsarnaev', 'attacked', 'prison', 'boston', 'marathon', 'bombing', 'suspect', 'could', 'still', 'killed', u'crime', 'may', 'face', 'death', 'penalty', 'convicted']",disagree,0.08128416538238525
145,"['nbc', 'nightly', 'news', 'go', 'live', 'man', 'taking', 'piss']","['weather', 'man', 'reporting', 'sugar', 'mountain', 'nc', 'saturday', 'night', 'anchor', 'lester', 'holt', 'said', 'going', 'give', 'live', 'report', u'seidel', 'back', 'facing', 'camera', 'appeared', 'many', u'viewer', 'answering', 'mother', u'nature', 'call', 'instead', 'reporting', 'it', 'network', 'said', 'dropped', 'phone', 'snow', 'looking', 'it', 'tv', 'news', 'weather', 'forecast', 'appeared', 'call', 'yellow', 'snow', '', 'network', u'say', 'so', 'nbc', 'weatherman', 'mike', 'seidel', 'missed', 'live', 'report', 'snowblanketed', 'north', 'carolina', 'saturday', 'night', 'back', 'camera', 'way', 'turned', 'around', 'also', 'camera', '', 'appearing', 'zip', 'fly', u'pant', 'putting', u'glove', 'back', '', 'suggested', u'viewer', 'relieving', 'himself', 'telecast', 'anchor', 'lester', 'holt', 'said', 'hello', 'no', '1', 'weather', 'channel', 'meteorologist', 'sugar', 'mountain', 'back', 'turned', 'camera', u'seidel', 'body', 'slightly', 'hunched', 'looking', 'downward', 'near', u'tree', u'pause', 'seidel', 'heard', 'asking', 'why', u'start', 'turn', 'around', 'weather', 'man', 'holding', u'glove', u'hand', 'despite', 'cold', 'temperature', u'turn', 'slightly', u'move', 'arm', 'may', 'attempt', 'close', 'open', 'zipper', 'hurriedly', u'put', u'glove', 'back', 'on', 'network', 'official', 'told', 'daily', 'news', 'seidel', 'dropped', 'cell', 'phone', 'snow', 'turned', 'around', 'find', 'it', 'seidel', 'tweeted', u'picture', 'snowstorm', 'twitter', 'account', 'make', 'mention', 'incident', 'jlandaunydailynewscom', 'follow', 'twitter', 'joelzlandau', 'using', 'mobile', 'device', 'click', 'see', 'video']",discuss,0.10151839256286621
146,"['staff', 'reporter']","['check', 'photo', u'show', 'chinese', u'worker', 'used', 'manipulate', 'app', 'store', u'ranking', 'photo', 'apparently', 'gone', 'viral', 'china', 'huxiu', u'report', 'photo', 'shared', 'microblog', 'today', 'heading', u'it', 'hard', 'top', 'app', 'worker', 'image', u'show', 'worker', 'siting', 'front', u'hundred', 'iphones', 'laid', 'rack', 'appears', 'specially', 'designed', 'purpose', u'expo', 'shown', 'picture', u'display', 'top', 'app', 'list', 'worker', 'work', 'place', u'feature', 'simple', 'shelf', 'containing', u'hundred', 'iphone', '5cs', 'room', 'filled', u'workstation', 'one', 'side', 'other', 'mobile', 'phone', 'labour', u'take', 'place', 'industrial', 'level', 'simply', 'put', 'worker', 'downloads', 'and', 'deletes', 'downloads', 'etc', 'app', 'boost', 'rank', 'app', 'store', 'calculated', 'many', u'time', 'app', 'downloaded', 'one', 'worker', 'operate', '100', 'unique', u'user', 'accompany', 'photo', u'site', 'alleged', 'price', 'list', 'boosting', 'app', 'ranking', 'getting', 'top', '10', 'free', 'apps', u'cost', 'rmb', '70000', 'us11200', 'keeping', 'cost', 'another', 'rmb', '405000', 'us65000', 'per', 'week', 'third', 'column', 'said', 'monthly', 'fee', u'negotiation', 'take', 'place', 'qq', 'messaging', 'service', 'apple', 'taken', u'step', 'counter', 'manipulation', 'app', 'store', u'ranking', u'it', 'quite', 'difficult', 'identify', 'manual', 'downloads', 'fake', 'take', 'look', 'photo', 'below']",agree,0.0029728999361395836
147,"['n', 'korean', 'leader', u'miss', 'annual', 'ritual', 'sister', u'take', u'duty']","['north', u'korea', 'supreme', 'leader', 'kim', 'jongun', 'running', 'hermit', 'kingdom', 'is', 'presumes', 'course', '30something', 'leader', 'run', 'serious', 'health', u'problem', 'physical', 'political', 'one', 'yet', u'know', 'sure', '', 'remained', 'public', 'view', 'five', u'week', 'opaque', 'world', 'north', 'korean', 'politics', 'thats', 'enough', 'start', 'serious', 'guessing', 'game', 'north', 'korean', u'official', 'quietly', 'let', 'word', 'filter', 'week', 'kim', 'fine', 'injured', 'ankle', 'hasnt', 'quelled', 'speculation', 'might', 'grasp', u'rein', 'power', 'slip', '', 'slipped', '', 'chubby', u'hand', 'handful', 'possible', u'pretender', 'throne', 'perhaps', 'intriguing', '27yearold', 'kim', 'yo', 'jong', 'wields', 'ultimate', 'trump', 'card', 'youngest', 'daughter', 'late', 'departed', 'leader', 'kim', 'jong', 'il', 'granddaughter', 'founder', 'country', 'kim', 'il', 'sung', 'thinktank', 'operated', 'north', 'korean', u'defector', 'north', 'korea', u'intellectual', 'solidarity', u'say', 'may', 'directing', 'government', 'least', 'temporarily', 'top', u'figure', 'north', 'korea', 'particularly', u'member', 'kim', 'family', 'little', 'known', 'kim', 'yo', 'jong', 'much', 'compilation', u'snippet', 'information', 'one', 'extensive', 'bios', u'come', 'michael', 'madden', u'run', 'blog', 'north', 'korea', 'leadership', 'watch', u'say', 'kim', 'yo', 'jong', 'identified', 'north', 'korean', u'medium', 'deputy', 'director', u'worker', 'party', 'korea', 'powerful', 'position', 'indeed', 'first', 'explicit', 'mention', 'state', u'medium', 'report', 'senior', 'party', 'official', '', 'sign', 'ascension', 'madden', 'also', u'say', u'work', 'aide', 'brother', 'kim', 'jongun', '', 'something', 'chief', 'staff', '', 'running', 'public', u'event', u'itinerary', 'logistical', u'need', 'addition', u'tie', 'guard', 'command', 'ministry', 'state', 'security', 'biggest', 'foray', 'west', 'came', 'child', 'attended', 'elementary', 'school', 'berne', 'switzerland', '1996', '2000', 'using', 'name', 'kim', 'yong', 'sun', 'living', 'north', 'korean', 'embassy', 'brother', 'supreme', 'leader', 'also', 'studying', 'nearby', 'madden', u'say', u'photo', 'child', 'captured', 'home', 'video', u'parent', 'school', 'kim', 'yo', 'jong', 'made', 'periodic', u'appearance', 'public', 'notably', 'december', '2011', 'various', u'event', 'held', 'deceased', 'father', 'kim', 'jong', 'il', 'also', 'shown', 'north', 'korean', u'medium', 'background', 'brother', u'visit', u'hospital', 'childrens', u'camp', 'seen', 'sitting', 'elite', 'arm', 'chair', 'section', 'reserved', 'high', u'official', 'though', 'second', 'row', 'concert', 'attended', 'brother', 'madden', 'also', u'say', u'belief', 'played', 'large', 'role', 'planning', 'hwangs', 'recent', 'trip', 'south', 'korea', 'raising', 'speculation', 'powerful', u'figure', 'upper', 'hand', 'pulling', 'off', 'she', 'one', 'people', 'north', 'korea', 'know', 'unfettered', 'direct', 'access', 'kim', 'jong', 'un', 'madden', u'tell', 'global', 'post', 'at', 'present', 'time', 'would', 'surprised', 'sole', 'gatekeeper', 'victor', 'cha', 'analyst', 'center', 'strategic', 'international', u'study', 'handled', 'north', 'korea', 'portfolio', 'national', 'security', 'council', u'tell', 'cnn', 'kim', 'yo', 'jong', 'age', '27', 'fact', 'running', 'country', 'it', u'mean', 'something', 'seriously', 'wrong', 'kim', 'jong', 'un', 'sort', 'void', 'theyre', 'desperately', 'trying', 'fill', 'among', 'already', 'wielding', 'power', 'hwang', 'pyong', 'so', 'moved', 'quickly', 'kim', 'jong', 'un', 'vice', 'marshall', 'korean', u'people', 'army', 'new', 'chief', 'general', 'political', 'bureau', 'kpa', 'important', 'vicedirector', 'organization', 'guidance', 'department', u'worker', 'party', 'korea', 'post', 'finalizes', u'appointment', 'within', 'north', u'korea', 'leadership', 'hwangs', 'rapid', 'rise', u'make', 'chief', 'beneficiary', 'series', 'recent', 'highlevel', 'military', u'purge', 'including', 'arrest', 'execution', 'supreme', u'leader', 'uncle', 'jang', 'song', 'theak', 'fourstar', 'general', 'last', 'weekend', 'hwang', 'believed', 'around', '65', u'year', 'old', 'led', 'north', 'korean', 'delegation', 'surprise', 'visit', 'south', 'korea', 'ostensibly', 'visit', 'asian', u'game', 'north', 'korean', u'athlete', 'participating', 'delegation', 'reportedly', 'gave', 'south', u'korean', 'one', u'day', 'notice', 'hwang', 'decked', 'highpeaked', 'cap', 'also', 'held', 'closeddoor', u'talk', 'top', 'south', 'korean', u'official', 'agreed', 'restart', 'longstalled', 'peace', u'talk', 'two', u'country', 'still', 'technically', 'war', 'hwangs', 'position', 'atop', 'military', 'structure', u'offer', 'considerable', 'clout', 'highly', 'structured', 'tightly', 'controlled', 'north', 'korea', u'make', 'prime', 'contender', 'top', 'spot', 'course', 'secretive', 'world', 'like', 'north', 'korea', 'powerful', u'figure', 'may', 'well', 'operate', u'shadow', 'one', 'clue', 'pecking', 'order', 'though', 'favorite', 'old', 'cold', 'war', 'kremlinologists', '', 'seeing', 'sits', 'next', 'public', u'event', 'one', 'wellplaced', 'figure', 'literally', 'figuratively', 'gen', 'kum', 'chol', 'shown', 'july', 'sitting', 'two', u'seat', 'away', 'kim', 'jongun', 'volleyball', 'game', 'vice', 'chief', 'kpa', 'general', 'staff', 'kum', 'chols', 'portfolio', 'includes', 'military', 'strategy', 'planning', 'well', u'relation', 'foreign', u'military', 'also', 'member', 'central', 'committee', u'worker', 'party', 'korea', 'deputy', 'supreme', u'people', 'assembly', u'give', 'considerable', 'clout', 'hand', 'guy', 'sitting', 'kim', 'jong', 'un', 'none', 'hwang', 'pyong', 'so', 'kim', 'jong', u'un', 'status', 'clarified', 'speculation', 'continue']",discuss,0.10657255351543427
148,"[u'isi', u'claim', 'behead', u'u', 'journalist']","['islamic', 'state', 'released', 'video', u'jihadist', 'beheading', 'american', 'journalist', 'james', 'wright', 'foley', 'syria', 'video', 'almost', 'five', u'minute', 'long', 'includes', u'threat', 'president', 'barack', 'obama', 'united', u'state', 'video', 'temporarily', 'available', 'youtube', 'since', 'removed', u'terrorist', 'remind', 'audience', 'obama', 'authorized', 'military', 'action', 'replayed', 'obamas', 'press', 'conference', 'announced', 'airstrikes', 'declaration', 'slippery', 'slope', 'towards', 'new', 'war', 'front', u'muslim', 'foley', 'appears', u'knee', 'orange', 'jumpsuit', u'relay', 'message', u'u', 'government', 'true', 'killer', u'address', 'family', 'well', 'message', 'choppy', u'give', 'appearance', 'reading', u'card', 'placed', 'front', 'camera', 'executioner', 'speaks', 'appears', 'british', 'accent', 'saying', 'many', u'muslim', 'worldwide', 'accepted', 'war', 'is', 'essence', 'war', u'muslim', 'uk', 'one', 'islamic', u'state', 'active', u'target', 'recruitment', 'beheads', 'foley', u'present', 'camera', 'another', 'journalist', 'steven', 'joel', 'soltoff', 'worked', 'time', 'national', 'interest', 'soltoff', 'reported', 'missing', 'middle', 'last', 'year', 'executioner', 'said', u'america', 'next', 'move', 'determine', u'i', 'next', 'move', 'appears', 'threat', 'second', 'journalist', 'foley', 'independent', 'journalist', 'middle', 'east', '2011', 'one', 'four', u'journalist', 'kidnapped', u'qaddafi', u'force', 'libya', 'said', 'interview', 'boston', 'globe', 'you', 'dont', 'want', 'defined', 'guy', 'got', 'captured', '2011', 'believe', 'frontline', 'journalism', 'important', 'spoke', 'northwestern', 'university', 'experience', 'libya', 'family', 'set', 'website', 'help', 'find', 'foley', 'since', 'disappearance', 'syria', 'thanksgiving', '2012']",discuss,0.09925910830497742
149,"['no', u'nobody', 'discovered', 'new', 'eyewitness', 'account', 'jesus', u'miracle']","['another', 'day', 'another', 'dumb', 'fake', 'news', 'site', 'getting', 'illgotten', u'click', 'exploiting', 'natural', 'human', 'desire', 'trust', 'fellow', 'man', 'time', u'wa', 'reporting', 'news', 'honorable', 'profession', 'great', u'journalist', 'took', 'joy', 'informing', 'public', 'truth', 'today', 'joker', 'router', u'pas', 'the', 'truth', 'modern', 'way', 'crank', 'call', u'million', 'downright', 'cruel', 'chicanery', 'one', 'egregious', u'peddler', u'prank', 'world', 'news', 'daily', 'report', 'recently', 'posted', 'article', 'titled', 'newlyfound', 'document', u'hold', 'eyewitness', 'account', 'jesus', 'performing', 'miracle', 'unnecessary', 'hyphen', 'wasnt', 'enough', 'tip', 'off', 'story', 'total', 'fake', 'picture', 'used', 'actually', 'wikipedias', 'article', 'vindolanda', u'tablet', 'alleged', 'historian', 'found', 'mystical', 'document', 'ignazio', 'perrucci', 'real', 'hasnt', 'stopped', 'several', u'site', 'reporting', 'story', 'fact', '25000', 'people', 'sharing', 'facebook', 'see', 'them', 'kindly', 'inform', 'story', 'untrue', '']",agree,0.04087862744927406
150,"['net', 'extra', 'backfromthedead', 'catholic', 'priest', u'claim', 'god', 'female']","['et', 'si', 'dieu', 'tait', 'une', 'femme', 'cest', 'ce', 'quaffirme', 'le', 'pre', 'john', 'micheal', 'oneal', 'prtre', 'de', '71', u'an', 'dans', 'le', 'massachusetts', 'le', '29', 'janvier', 'dernier', 'il', 'est', 'amen', 'durgence', '', 'lhpital', 'victime', 'dune', 'crise', 'cardiaque', 'quelques', u'minute', u'apr', 'son', 'arrive', 'il', 'est', 'dclar', 'cliniquement', 'mort', u'le', 'mdecins', 'parviennent', 'finalement', '', 'le', 'ramener', '', 'la', 'vie', 'en', 'redmarrant', 'son', 'cur', '48', u'minute', u'apr', 'quil', 'sest', 'arrt', 'rapportent', 'plusieurs', 'mdias', 'amricains', 'le', 'religieux', 'amricain', 'prtendu', 'avoir', u'de', u'souvenir', 'clairs', 'de', 'ce', 'qui', 'lui', 'tait', 'arriv', 'pendant', u'ce', 'longues', u'minute', 'de', 'mort', 'clinique', 'il', 'explique', 'avoir', 'eu', 'la', 'sensation', 'dtre', 'sorti', 'de', 'son', u'corp', 'entour', 'par', 'une', 'lumire', 'crasante', 'et', 'prouv', 'un', 'sentiment', 'dintense', 'amour', 'autour', 'de', 'lui', u'de', u'sensation', 'souvent', 'voques', 'par', 'ceux', 'qui', 'ont', 'fait', 'lexprience', 'de', 'mort', 'imminente', 'emi', 'dieu', 'une', 'figure', 'maternelle', 'chaleureuse', 'et', 'rconfortante', 'mais', 'john', 'micheal', 'oneal', 'va', 'plus', 'loin', 'il', 'affirme', 'tre', 'mont', 'au', 'ciel', 'et', 'avoir', 'rencontr', 'le', 'toutpuissant', 'celuici', 'serait', 'un', 'tre', 'de', 'lumire', 'mais', 'surtout', 'une', 'figure', 'maternelle', 'chaleureuse', 'et', 'rconfortante', 'sa', 'prsence', 'tait', '', 'la', 'fois', 'immense', 'et', 'rconfortante', 'dclare', 'le', 'prtre', 'catholique', 'elle', 'avait', 'une', 'voix', 'douce', 'et', 'apaisante', 'et', 'sa', 'prsence', 'tait', 'aussi', 'rassurante', 'que', 'ltreinte', 'dune', 'mre', 'le', 'fait', 'que', 'dieu', 'soit', 'une', 'saintemre', 'au', 'lieu', 'dun', 'saintpre', 'ne', 'drange', u'pa', 'elle', 'est', 'tout', 'ce', 'que', 'jesprais', 'et', 'mme', 'plus', 'encore', u'ce', 'dclarations', 'ont', 'provoqu', 'lmoi', 'dans', 'le', 'clerg', 'catholique', 'de', 'larchidiocse', 'obligeant', 'le', 'cardinal', 'sean', 'p', 'omalley', '', 'faire', 'une', 'dclaration', 'publique', 'pour', 'expliquer', 'que', 'dieu', 'ntait', u'pa', 'une', 'femme', 'et', 'que', 'le', 'pre', 'oneal', 'avait', 'subi', u'de', u'hallucination']",agree,0.10548214614391327
151,"['obama', 'denounces', 'james', 'foleys', 'execution', 'today', 'entire', 'world', 'appalled']","['breaking', 'islamic', 'state', 'video', 'beheads', 'american', 'journalist', 'james', 'wright', 'foley', 'kidnapped', '2012', 'bnonews']",agree,0.06973717361688614
152,"['conflicting', u'report', 'alleged', 'capture', 'canadian', 'woman']","['breaking', 'gill', 'rosenberg', '31', 'tel', 'aviv', 'former', 'idf', 'soldier', 'captured', u'isi', 'going', 'iraq', 'join', u'kurd', '', 'fight', u'isi', '', 'ch', '2']",discuss,0.08348055928945541
153,"['brian', 'williams', u'demand', 'apology', 'social', u'medium', 'erroneous', 'urination', u'report', 'video']","['weather', 'man', 'reporting', 'sugar', 'mountain', 'nc', 'saturday', 'night', 'anchor', 'lester', 'holt', 'said', 'going', 'give', 'live', 'report', u'seidel', 'back', 'facing', 'camera', 'appeared', 'many', u'viewer', 'answering', 'mother', u'nature', 'call', 'instead', 'reporting', 'it', 'network', 'said', 'dropped', 'phone', 'snow', 'looking', 'it', 'tv', 'news', 'weather', 'forecast', 'appeared', 'call', 'yellow', 'snow', '', 'network', u'say', 'so', 'nbc', 'weatherman', 'mike', 'seidel', 'missed', 'live', 'report', 'snowblanketed', 'north', 'carolina', 'saturday', 'night', 'back', 'camera', 'way', 'turned', 'around', 'also', 'camera', '', 'appearing', 'zip', 'fly', u'pant', 'putting', u'glove', 'back', '', 'suggested', u'viewer', 'relieving', 'himself', 'telecast', 'anchor', 'lester', 'holt', 'said', 'hello', 'no', '1', 'weather', 'channel', 'meteorologist', 'sugar', 'mountain', 'back', 'turned', 'camera', u'seidel', 'body', 'slightly', 'hunched', 'looking', 'downward', 'near', u'tree', u'pause', 'seidel', 'heard', 'asking', 'why', u'start', 'turn', 'around', 'weather', 'man', 'holding', u'glove', u'hand', 'despite', 'cold', 'temperature', u'turn', 'slightly', u'move', 'arm', 'may', 'attempt', 'close', 'open', 'zipper', 'hurriedly', u'put', u'glove', 'back', 'on', 'network', 'official', 'told', 'daily', 'news', 'seidel', 'dropped', 'cell', 'phone', 'snow', 'turned', 'around', 'find', 'it', 'seidel', 'tweeted', u'picture', 'snowstorm', 'twitter', 'account', 'make', 'mention', 'incident', 'jlandaunydailynewscom', 'follow', 'twitter', 'joelzlandau', 'using', 'mobile', 'device', 'click', 'see', 'video']",discuss,0.0971139445900917
154,"['surreal', u'photo', u'fisherman', 'jawdropping', 'catch', 'likely', 'people', 'wondering', u'it', 'real']","['news', 'gone', 'around', 'world', 'including', 'fishing', u'enthusiast', 'more', 'dino', 'ferrari', 'twin', 'brother', 'dario', 'scored', 'recordfishing', 'along', 'river', 'po', 'february', '19', 'province', 'mantua', 'fact', 'captured', 'huge', 'torpedo', 'weight', '127', 'kg', 'length', '267', u'centimeter', 'shadow', 'carouselcatfish', 'guinness', 'book', 'catfish', 'guinness', 'book', 'catfish', 'guinness', 'book', 'catfish', 'guinness', 'book', 'catfish', 'guinness', 'book', 'catfish', 'guinness', 'book', 'catfish', 'guinness', 'book', 'catfish', 'guinness', 'book', 'catfish', 'guinness', 'book', 'catfish', 'guinness', 'book', 'catfish', 'guinness', 'book', 'catfish', 'guinness', 'book', 'catfish', 'guinness', 'book', 'catfish', 'guinness', 'book', 'catfish', 'guinness', 'book', 'catfish', 'guinness', 'book', 'catfish', 'guinness', 'book', 'catfish', 'guinness', 'book', 'catfish', 'guinness', 'book', 'prev', 'next', 'giant', 'river', 'it', 'fight', 'lasted', '40', u'minute', u'say', 'dino', 'one', 'ever', 'managed', 'capture', 'prey', 'great', 'technique', 'spinning', 'type', 'fishing', 'artificial', 'bait', 'felt', 'appropriate', 'time', 'pulled', 'towards', 'boat', 'then', 'great', 'difficulty', 'torpedo', 'hooked', 'towed', 'shore', 'although', 'destroyed', 'fatigue', 'happy', 'company', u'brother', 'win', 'mention', 'guinness', 'book', u'record', 'to', 'fish', u'giant', 'river', 'must', 'patience', 'also', 'lot', 'physical', 'strength', u'say', 'fisherman', 'truth', 'two', 'quite', 'wellknown', 'catfish', 'fishing', 'making', 'exceptional', u'catch', 'past', 'in', '20', u'year', 'caught', '1800', 'joy', 'sensational', 'blow', 'great', 'dino', 'wanted', 'embrace', 'mighty', 'fish', 'usual', u'photo', 'thought', 'torpedo', 'achieve', 'even', 'four', u'foot', 'long', 'although', 'far', 'evidence', 'prey', 'happened', 'giant', 'still', 'po', u'shot', 'thrown', 'back', 'water', 'who', 'take', 'life', u'say', 'dino', 'ferrari', 'maybe', 'year', 'able', 'catch', 'again', 'however', 'point', 'even', 'gigantic']",discuss,0.0660863146185875
